"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"7000000US12057000538","538.0 Voting District, Hillsborough County, Florida","4563","3866","2850","200","10","614","3","189","697","656","38","22","64","0","497","3","3","1","15","1","0","2","3","4","3","39","8","4","0","16","3","0","4","0","1","0","0","0","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US12057000541","541.0 Voting District, Hillsborough County, Florida","404","351","302","1","0","45","0","3","53","46","0","0","2","0","42","0","0","0","1","0","0","0","1","0","0","7","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000550","550.0 Voting District, Hillsborough County, Florida","1257","1035","879","33","1","66","0","56","222","212","4","1","20","1","180","1","0","0","5","0","0","0","0","0","0","10","3","0","0","1","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000551","551.1 Voting District, Hillsborough County, Florida","2502","2195","2023","49","13","47","1","62","307","286","27","17","11","1","217","1","1","1","7","0","0","2","0","1","0","20","3","0","0","7","0","0","1","0","7","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000552","552.0 Voting District, Hillsborough County, Florida","2601","2111","1635","216","9","66","1","184","490","473","22","24","18","1","391","6","3","0","3","0","0","2","1","2","0","14","0","0","0","9","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000554","554.0 Voting District, Hillsborough County, Florida","1740","1466","1064","186","5","88","0","123","274","269","19","13","10","0","209","1","1","0","15","0","0","0","0","1","0","5","0","3","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000555","555.0 Voting District, Hillsborough County, Florida","1545","1286","1076","95","4","51","2","58","259","245","15","12","16","0","183","1","1","0","13","0","0","1","1","2","0","13","5","1","0","4","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000557","557.0 Voting District, Hillsborough County, Florida","3668","2984","2014","497","25","85","3","360","684","655","36","42","28","0","498","4","1","0","39","0","0","2","1","2","2","28","5","3","0","5","1","0","13","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000559","559.0 Voting District, Hillsborough County, Florida","5773","4904","1758","1895","20","561","13","657","869","844","127","14","70","0","512","0","55","2","56","0","0","4","1","0","3","18","3","0","0","6","1","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000560","560.0 Voting District, Hillsborough County, Florida","798","718","386","246","13","24","1","48","80","71","12","6","2","0","19","4","1","2","21","0","0","4","0","0","0","9","0","0","0","8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000561","561.0 Voting District, Hillsborough County, Florida","354","346","292","37","0","4","0","13","8","5","0","0","1","0","2","0","0","0","0","0","0","0","1","1","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000562","562.0 Voting District, Hillsborough County, Florida","11556","10258","5151","2787","44","1639","36","601","1298","1181","164","38","130","6","687","4","8","2","111","7","0","3","4","16","1","100","27","5","0","43","1","0","5","4","3","3","0","0","7","0","2","0","0","0","0","0","16","0","0","11","1","1","0","0","1","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US12057000563","563.0 Voting District, Hillsborough County, Florida","8305","6620","2072","2446","114","165","4","1819","1685","1603","103","62","31","0","1204","12","15","2","146","0","0","13","1","4","10","71","12","1","0","29","1","0","17","2","5","0","0","0","2","0","2","0","0","0","0","0","11","0","2","7","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000565","565.0 Voting District, Hillsborough County, Florida","876","767","329","216","14","17","1","190","109","105","10","8","2","1","72","2","0","0","7","0","0","0","2","0","1","3","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000566","566.0 Voting District, Hillsborough County, Florida","8269","6940","1285","3449","163","78","9","1956","1329","1282","146","16","11","4","903","12","8","2","142","0","0","34","1","1","2","45","6","0","1","24","2","0","6","1","1","0","1","0","0","0","1","1","0","0","1","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000567","567.0 Voting District, Hillsborough County, Florida","4978","3879","1011","1632","88","50","7","1091","1099","1060","67","28","6","1","839","3","4","2","84","0","0","20","5","0","1","31","3","0","0","17","1","0","8","0","0","0","0","0","1","1","0","0","0","0","0","0","8","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000569","569.1 Voting District, Hillsborough County, Florida","3819","3133","2434","291","8","125","0","275","686","657","26","31","56","4","511","4","0","0","21","1","0","1","1","1","0","21","8","0","0","6","0","0","3","0","4","0","0","0","0","0","0","0","0","0","0","0","8","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000571","571.1 Voting District, Hillsborough County, Florida","3051","2465","1630","406","17","82","2","328","586","540","41","46","16","0","412","3","7","0","14","0","0","0","1","0","0","42","14","0","0","16","0","0","5","0","6","0","0","0","1","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000573","573.0 Voting District, Hillsborough County, Florida","928","724","421","130","17","35","0","121","204","187","20","9","5","0","134","4","1","0","13","0","0","1","0","0","0","14","4","0","0","3","0","0","2","0","1","2","0","0","2","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US12057000574","574.2 Voting District, Hillsborough County, Florida","4036","3352","2580","285","12","177","2","296","684","664","29","59","32","0","511","1","4","2","17","5","0","1","0","3","0","14","3","0","0","3","0","0","4","2","1","0","0","0","0","0","0","1","0","0","0","0","6","3","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000575","575.3 Voting District, Hillsborough County, Florida","2917","2416","2004","153","14","104","1","140","501","472","19","37","31","0","375","1","1","2","2","2","0","0","1","1","0","23","5","1","0","5","1","0","2","2","5","0","0","0","0","2","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US12057000577","577.2 Voting District, Hillsborough County, Florida","6065","4655","3264","503","8","288","6","586","1410","1350","45","66","50","4","1084","4","8","2","72","0","0","3","1","8","3","56","8","1","3","25","1","0","5","0","8","0","1","0","2","0","1","0","0","0","0","1","4","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000578","578.0 Voting District, Hillsborough County, Florida","2418","2000","1521","197","0","118","1","163","418","398","15","13","19","0","324","2","5","0","13","0","0","7","0","0","0","19","6","1","0","10","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000579","579.0 Voting District, Hillsborough County, Florida","3252","2822","2457","147","15","114","3","86","430","409","34","27","26","3","288","1","7","2","14","1","0","2","0","4","0","21","6","0","1","7","0","0","2","2","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000581","581.0 Voting District, Hillsborough County, Florida","4629","3769","2469","739","23","143","9","386","860","824","72","63","9","2","617","9","1","0","43","0","0","1","0","1","6","32","6","3","0","13","2","0","3","0","3","0","0","0","0","0","0","0","0","0","0","2","4","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000583","583.0 Voting District, Hillsborough County, Florida","3460","3076","1954","418","10","163","1","530","384","361","31","20","52","4","233","1","1","3","13","0","0","2","0","0","1","18","2","0","0","9","1","0","1","2","2","1","0","0","0","0","0","0","0","0","0","0","5","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000584","584.0 Voting District, Hillsborough County, Florida","3338","2842","1561","736","13","378","5","149","496","465","79","38","38","7","250","4","4","1","43","0","0","1","0","0","0","25","7","1","0","7","0","0","8","0","1","0","1","0","0","0","0","0","0","0","0","0","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"7000000US12057000585","585.1 Voting District, Hillsborough County, Florida","3694","3130","2697","161","15","112","1","144","564","531","32","35","55","3","380","1","2","0","19","0","0","0","0","3","1","29","5","5","0","1","1","0","9","0","7","0","0","0","0","0","1","0","0","0","0","0","4","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000587","587.0 Voting District, Hillsborough County, Florida","3237","2756","2477","100","8","89","0","82","481","469","21","59","32","0","335","0","4","0","12","0","0","0","0","1","5","9","2","1","0","2","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000589","589.0 Voting District, Hillsborough County, Florida","3135","2749","2251","128","5","302","0","63","386","369","16","21","35","1","290","0","0","0","4","0","0","1","1","0","0","13","5","1","0","2","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000591","591.2 Voting District, Hillsborough County, Florida","4776","4168","3682","196","9","127","0","154","608","590","35","83","63","1","392","0","0","1","10","1","0","0","3","0","1","10","0","0","0","3","3","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","8","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000595","595.1 Voting District, Hillsborough County, Florida","3766","3201","2753","143","11","181","1","112","565","535","60","52","37","0","359","6","3","0","11","1","0","0","1","2","3","28","5","4","0","4","0","0","8","1","3","0","1","0","0","0","1","1","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000601","601.0 Voting District, Hillsborough County, Florida","5394","4596","1759","2215","38","54","2","528","798","749","95","48","18","1","481","21","1","2","56","3","0","11","2","7","3","39","15","0","0","14","1","0","5","1","1","0","0","0","0","2","0","0","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","6","0","5","1","0","0","0","0","0",
"7000000US12057000605","605.0 Voting District, Hillsborough County, Florida","785","712","433","173","1","38","0","67","73","68","6","6","0","0","47","0","0","1","5","0","0","2","0","0","1","4","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US12057000613","613.0 Voting District, Hillsborough County, Florida","2590","2341","449","1699","13","27","5","148","249","221","44","8","3","2","141","8","2","3","9","0","0","1","0","0","0","22","15","2","0","0","1","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","6","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000617","617.0 Voting District, Hillsborough County, Florida","4801","4192","947","2873","15","62","8","287","609","572","89","6","18","2","364","16","23","5","49","0","0","0","0","0","0","35","10","0","2","12","0","0","0","2","1","6","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US12057000622","622.1 Voting District, Hillsborough County, Florida","2287","2011","774","868","9","163","1","196","276","254","35","9","23","0","154","6","0","1","22","2","0","0","1","1","0","17","6","0","0","4","0","0","3","1","2","0","0","0","0","0","0","0","0","0","1","0","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US12057000623","623.0 Voting District, Hillsborough County, Florida","4491","4040","1111","2250","15","297","4","363","451","433","75","20","48","0","221","13","2","1","47","0","0","0","3","2","1","16","4","0","0","10","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US12057000625","625.0 Voting District, Hillsborough County, Florida","2477","1908","1030","390","21","65","2","400","569","555","28","30","7","3","440","4","4","2","29","2","0","2","1","0","3","6","1","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000626","626.1 Voting District, Hillsborough County, Florida","1972","1659","731","662","11","66","1","188","313","290","53","18","17","3","176","4","5","0","11","1","0","1","1","0","0","17","1","5","0","8","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12057000629","629.0 Voting District, Hillsborough County, Florida","5515","4810","3112","1063","53","273","0","309","705","668","85","82","64","2","374","8","7","2","37","0","0","0","2","5","0","30","5","3","0","7","3","2","6","1","1","0","0","0","0","0","1","0","0","1","0","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
